-0.0166666666666667,-0.0276033766302681,-0.00572995670306524
-0.0276034196029519,-0.0166666451803248,-0.00572993521672335
-0.00572991373038145,-0.02760339811661,-0.0166666881530086
-0.0166666666666667,-0.00572995670306524,-0.0276033766302681
-0.0276034196029519,-0.00572993521672335,-0.0166666451803248
-0.00572991373038145,-0.0166666881530086,-0.02760339811661
-0.0166666666666667,-0.0349642775131776,0.00163094417984428
-0.0377949277621869,-0.00610253611890656,-0.00610253611890656
-0.0272307972144268,-0.0272309039752336,0.00446170118966033
-0.0349644007899387,-0.0166666050282861,0.00163100581822481
0.00446159442885356,-0.0272307972144268,-0.0272307972144268
-0.00610253611890655,-0.0377950345229937,-0.00610242935809978
0.00163106745660535,-0.0349643391515582,-0.0166667283050472
-0.0166666666666667,0.00163094417984428,-0.0349642775131776
-0.0272307972144268,0.00446170118966033,-0.0272309039752336
-0.0349644007899387,0.00163100581822481,-0.0166666050282861
-0.00610253611890655,-0.00610242935809978,-0.0377950345229937
0.00163106745660535,-0.0166667283050472,-0.0349643391515582
-0.0166666666666667,-0.0427752487649596,0.00944191543162628
-0.0269777050202682,-0.0360444832971052,0.0130221883173733
-0.0360451096559609,-0.0269776722239751,0.013022781879936
-0.042776218688286,-0.0166661817050035,0.00944240039328949
-0.0463569275543083,-0.00635532008368285,0.00271224763799114
-0.00635562831306516,-0.0463555216507067,0.00271114996377183
0.00271177632262759,-0.0463561152132694,-0.00635566110935823
0.00944288535495271,-0.0427757337266228,-0.0166671516283299
0.013023594220975,-0.0360455809713245,-0.0269780132496505
-0.0166666666666667,0.00944191543162628,-0.0427752487649596
-0.0269777050202682,0.0130221883173733,-0.0360444832971052
-0.0360451096559609,0.013022781879936,-0.0269776722239751
-0.042776218688286,0.00944240039328949,-0.0166661817050035
-0.0463569275543083,0.00271224763799114,-0.00635532008368285
-0.00635562831306516,0.00271114996377183,-0.0463555216507067
0.00271177632262759,-0.00635566110935823,-0.0463561152132694
0.00944288535495271,-0.0166671516283299,-0.0427757337266228
0.013023594220975,-0.0269780132496505,-0.0360455809713245
-0.0166666666666667,-0.0512118178294744,0.017878484496141
-0.0565559713127533,0.00327798565637667,0.00327798565637667
-0.0269906974326993,-0.0448728684318565,0.0218635658645558
-0.03661131898971,-0.0366105179240992,0.0232218369138092
-0.0448731940546721,-0.0269909722432182,0.0218641662978902
-0.0512108928385823,-0.0166671291621127,0.017878022000695
-0.0551969649724561,-0.00634239042660834,0.0115393553990644
0.02322263797942,-0.03661131898971,-0.03661131898971
-0.00634263590063402,-0.0551968991978891,0.0115395350985232
0.00327798565637668,-0.0565551702471425,0.00327718459076585
0.0115398607213387,-0.0551974996312236,-0.00634236109011516
0.0178775595052489,-0.0512113553340283,-0.0166662041712206
0.0218636316391228,-0.0448726887323978,-0.026990942906725
-0.0166666666666667,0.017878484496141,-0.0512118178294744
-0.0269906974326993,0.0218635658645558,-0.0448728684318565
-0.03661131898971,0.0232218369138092,-0.0366105179240992
-0.0448731940546721,0.0218641662978902,-0.0269909722432182
-0.0512108928385823,0.017878022000695,-0.0166671291621127
-0.0551969649724561,0.0115393553990644,-0.00634239042660834
-0.00634263590063402,0.0115395350985232,-0.0551968991978891
0.00327798565637668,0.00327718459076585,-0.0565551702471425
0.0115398607213387,-0.00634236109011516,-0.0551974996312236
0.0178775595052489,-0.0166662041712206,-0.0512113553340283
0.0218636316391228,-0.026990942906725,-0.0448726887323978
